userId,movieId,movieTitle,rating
56,1393,Timecop,4.0
56,1449,S.F.W.,5.0
56,1466,"Boys Life: Three Stories of Love, Lust, and Liberation",4.0
56,1608,Another Stakeout,4.0
56,1617,Beverly Hills Cop III,4.0
56,1673,Carlito's Way,4.0
56,1676,City Slickers II: The Legend of Curly's Gold,2.0
56,1682,Cliffhanger,5.0
56,1704,The Cowboy Way,5.0
56,1721,Dazed and Confused,4.0
56,1732,Even Cowgirls Get the Blues,4.0
56,1784,Geronimo: An American Legend,2.0
56,1907,Message in a Bottle,4.0
56,1923,Life With Mikey,4.0
56,1947,The Other Sister,5.0
56,1952,Made in America,2.0
56,1953,Malice,4.0
56,1954,The Man without a Face,4.0
56,1957,Eight Days a Week,4.0
56,1958,Just the Ticket,2.0
56,1961,Executive Decision,2.0
56,1968,Mr. Wonderful,5.0
56,2000,The New Age,1.0
56,2005,A Perfect World,4.0
56,2006,Philadelphia,4.0
56,2011,Poetic Justice,2.0
56,2028,Rising Sun,5.0
56,2042,U-571,2.0
56,2052,The Virgin Suicides,4.0
56,2060,Romeo Is Bleeding,4.0
56,2072,Jennifer Eight,2.0
56,2082,Queens Logic,2.0
56,2115,Schindler's List,4.0
56,2144,A Hard Day's Night,4.0
56,2186,Sliver,4.0
56,2194,Blade Runner,2.0
56,2248,Harem,4.0
56,2253,Hell Night,1.0
56,2300,The Adventures of Elmo in Grouchland,4.0
56,2321,Germinal,4.0
56,2324,Chasers,2.0
56,2329,Cronos,4.0
56,2395,Dear Diary,5.0
56,2420,The Grandfather,4.0
56,2502,One Fine Day,4.0
56,2542,Heavy Metal,4.0
56,2572,The Aristocats,2.0
56,2599,A Thin Line Between Love and Hate,5.0
56,2617,Rude,4.0
56,2694,Empire of Passion,4.0
56,2700,Roula,4.0
56,2716,"301, 302",2.0
56,2746,The Corruptor,5.0
56,2761,James and the Giant Peach,4.0
56,2791,Pather Panchali,4.0
56,2797,Mystery Science Theater 3000: The Movie,4.0
56,2804,Fight Club,4.0
56,2858,They Bite,5.0
56,2863,Stacy's Knights,4.0
56,2918,Country Life,4.0
56,2925,Operation Dumbo Drop,4.0
56,2947,Mrs. Winterbourne,2.0
56,2951,The Crow: Salvation,2.0
56,2953,Six Ways to Sunday,4.0
56,2959,Delta of Venus,4.0
56,3034,The Flintstones in Viva Rock Vegas,4.0
56,3039,The Great White Hype,1.0
56,3072,Live and Let Die,4.0
56,3079,The Big Kahuna,4.0
56,3086,Bossa Nova,4.0
56,3089,Getting Away with Murder,4.0
56,3098,The City,2.0
56,3104,Barb Wire,2.0
56,3114,Brothers in Trouble,4.0
56,3152,Vermont Is for Lovers,2.0
56,3160,Gold Diggers: The Secret of Bear Mountain,4.0
56,3210,I Shot Andy Warhol,2.0
56,3253,Touki Bouki,4.0
56,3255,God's Gift,2.0
56,3268,Smiling Fish & Goat On Fire,2.0
56,3360,Repossessed,5.0
56,3361,Harriet the Spy,2.0
56,3365,Dangerous Beauty,4.0
56,3421,Alaska,4.0
56,3424,The Mod Squad,4.0
56,3468,Among Giants,2.0
56,3480,The Idiots,4.0
56,3489,Hedd Wyn,2.0
56,3504,Kaspar Hauser,4.0
56,3552,Eyes Without a Face,2.0
56,3606,The Last September,5.0
56,3608,Tora! Tora! Tora!,2.0
56,3653,Carnosaur,5.0
56,3671,Manny & Lo,4.0
56,3683,Small Faces,4.0
56,3751,Project S,4.0
56,3783,The Trigger Effect,4.0
56,3791,All About My Mother,4.0
56,3868,Breakfast at Tiffany's,4.0
56,3897,Some Like It Hot,2.0
56,3916,Carnosaur 2,2.0
56,3972,Carnosaur 3: Primal Species,2.0
56,3988,Ninotchka,2.0
56,4016,The Wild McCullochs,4.0
56,4022,A Walk in the Sun,4.0
56,4027,Beat the Devil,4.0
56,4034,Algiers,4.0
56,4054,Defying Gravity,4.0
56,4085,Brother of Sleep,2.0
56,4091,The Hidden,4.0
56,4102,Awakenings,2.0
56,4226,The Glimmer Man,4.0
56,4262,Homeward Bound: The Incredible Journey,2.0
56,4306,The Three Caballeros,4.0
56,4370,Unhook the Stars,4.0
56,4406,The Great Santini,2.0
56,4447,The Ghost and the Darkness,4.0
56,4571,Shadow Conspiracy,4.0
56,4649,Two Moon Junction,4.0
56,4771,Gladiator,4.0
56,4776,Reservoir Dogs,2.0
56,4816,Platoon,2.0
56,4848,The Doors,4.0
56,4878,Glengarry Glen Ross,4.0
56,4881,Sophie's Choice,2.0
56,4886,E.T. the Extra-Terrestrial,4.0
56,4896,Top Gun,4.0
56,4973,Microcosmos,5.0
56,4993,North Star,4.0
56,5103,I Dreamed of Africa,4.0
56,5377,Bob Roberts,5.0
56,5401,Up at the Villa,4.0
56,5418,The Grifters,4.0
56,5445,The English Patient,4.0
56,5673,Alien,5.0
56,5785,Human Traffic,5.0
56,5816,The Blues Brothers,4.0
56,5902,Amadeus,4.0
56,5952,Annie Hall,4.0
56,5970,"Jails, Hospitals & Hip-Hop",2.0
56,5995,Braindead,4.0
56,6003,Glory,2.0
56,6016,Rosencrantz & Guildenstern Are Dead,5.0
56,6188,The Bridge on the River Kwai,2.0
56,6373,Pump up the Volume,2.0
56,6377,Arsenic and Old Lace,4.0
56,6618,Black Tights,2.0
56,6732,The Great Locomotive Chase,5.0
56,6796,The Wolf Man,4.0
56,6863,Field of Dreams,5.0
56,6867,The Man Who Would Be King,4.0
56,6870,Butch Cassidy and the Sundance Kid,2.0
56,6873,"Paris, Texas",2.0
56,6874,Until the End of the World,4.0
56,6932,Hype!,4.0
56,6936,Female Perversions,4.0
56,6942,Mad Dog Time,2.0
56,6978,Amityville: It's About Time,2.0
56,7018,The Idolmaker,2.0
56,7022,Jamaica Inn,1.0
56,7036,The King of Marvin Gardens,2.0
56,7072,Swamp Thing,4.0
56,7132,Body Parts,4.0
56,7147,Bride of Frankenstein,4.0
56,7153,Burnt Offerings,4.0
56,7263,"The Nibelungs, Tale 1: Siegfried",4.0
56,7361,The Preacher's Wife,5.0
56,7438,The Crucible,4.0
56,7451,I Can't Sleep,5.0
56,8360,Grease 2,4.0
56,8368,The Substance of Fire,4.0
56,8376,Under Siege,4.0
56,8528,Jaws,2.0
56,8641,Sneakers,4.0
56,8665,Marvin's Room,4.0
56,8784,Ghosts of Mississippi,2.0
56,8807,Beavis and Butt-Head Do America,4.0
56,8874,Scream,5.0
56,8914,Some Mother's Son,2.0
56,8917,The Whole Wide World,4.0
56,8961,Zeus & Roxanne,4.0
56,8972,First Strike,2.0
56,26084,The Lords of Flatbush,5.0
56,26471,Mr. Mom,2.0
56,27253,Time Masters,4.0
56,27773,McHale's Navy,5.0
56,32587,Touch,4.0
56,32598,Battlefield Earth,2.0
56,33166,Vegas Vacation,2.0
56,33495,Whipped,4.0
56,33660,Anchors Aweigh,4.0
56,33794,Lost Highway,4.0
56,33880,Blue Hawaii,2.0
56,34162,Booty Call,4.0
56,34528,The Castaway Cowboy,4.0
56,35836,Jungle 2 Jungle,5.0
56,37733,The Velocity of Gary,2.0
56,38038,Drop Dead Gorgeous,4.0
56,38061,Selena,4.0
56,38886,The Devil's Own,4.0
56,39292,Cats Don't Dance,4.0
56,40629,Twin Falls Idaho,5.0
56,40815,Love and Other Catastrophes,4.0
56,41566,G.I. Blues,4.0
56,44191,Anaconda,4.0
56,44199,Keys to Tulsa,2.0
56,46578,The Turning,5.0
56,46948,Dog Day Afternoon,4.0
56,46970,Fathers' Day,4.0
56,47099,American Graffiti,2.0
56,48322,The Gay Deceivers,5.0
56,48516,Twin Town,4.0
56,48698,King Creole,5.0
56,48982,The Big Country,4.0
56,49272,The Designated Mourner,5.0
56,50514,On the Town,4.0
56,50872,Shiloh,4.0
56,51255,Trial and Error,5.0
56,51540,Con Air,4.0
56,51662,The Pillow Book,2.0
56,52245,To Have (Or Not),4.0
56,52435,One Little Indian,4.0
56,53123,Pee-wee's Big Adventure,4.0
56,53125,Regret to Inform,2.0
56,54001,The Last Time I Committed Suicide,4.0
56,54256,Roustabout,5.0
56,54286,My Best Friend's Wedding,4.0
56,54503,When the Cat's Away,5.0
56,54881,Contempt,5.0
56,55052,Saludos Amigos,2.0
56,55118,The Slipper and the Rose,2.0
56,55247,Face/Off,2.0
56,55765,The Innocent Sleep,2.0
56,55805,Things Change,4.0
56,55820,For Ever Mozart,5.0
56,56174,Out to Sea,2.0
56,56333,Honeymoon in Vegas,4.0
56,56367,Wild America,5.0
56,56757,The Muppet Movie,4.0
56,56782,Love Serenade,5.0
56,57532,Dinosaur,1.0
56,57669,Cop Land,5.0
56,58025,Event Horizon,1.0
56,58559,Air Bud,5.0
56,59118,The Carriers Are Waiting,4.0
56,59315,Free Willy 3: The Rescue,2.0
56,59369,Career Girls,2.0
56,60684,The Hunt for Red October,2.0
56,60756,Loser,4.0
56,60950,Road Trip,4.0
56,61024,"Kiss Me, Guido",4.0
56,61132,Star Maps,4.0
56,63082,Soul Food,4.0
56,63113,Kicked in the Head,2.0
56,63131,Wishmaster,5.0
56,64969,Mo' Better Blues,4.0
56,64983,Jungle Fever,2.0
56,65188,Small Time Crooks,5.0
56,67087,Mrs Brown,5.0
56,67734,RocketMan,4.0
56,67997,Playing God,4.0
56,68157,The House of Yes,4.0
56,68954,Swept from the Sea,4.0
56,69122,A Life Less Ordinary,4.0
56,69306,Hurricane Streets,2.0
56,69844,The Hollywood Knights,4.0
56,70286,Bean,4.0
56,70293,Hugo Pool,4.0
56,70728,The Myth Of Fingerprints,4.0
56,71264,Deceiver,5.0
56,71466,Mission: Impossible II,4.0
56,71535,Starship Troopers,4.0
56,71579,Guess Who's Coming to Dinner,4.0
56,72011,The Joy Luck Club,4.0
56,72171,Shanghai Noon,5.0
56,72226,Chairman of the Board,5.0
56,72720,Better Living Through Circuitry,2.0
56,73023,8 ½ Women,4.0
56,74275,Flying Tigers,4.0
56,74416,The Gold Rush,4.0
56,74754,Lisa and the Devil,5.0
56,74916,It's in the Water,4.0
56,76111,Monsieur Verdoux,4.0
56,76251,Alien Escape,4.0
56,78499,Flubber,5.0
56,79091,Retroactive,4.0
56,79132,Guy,5.0
56,79592,On Her Majesty's Secret Service,4.0
56,79677,Seven Days in May,5.0
56,79702,MouseHunt,5.0
56,80463,Other Voices Other Rooms,4.0
56,80549,The Spy Who Loved Me,4.0
56,81156,Those Who Love Me Can Take the Train,5.0
56,81562,High Fidelity,4.0
56,81591,The Horse Whisperer,5.0
56,81834,Jackie Brown,4.0
56,83086,Vagabond,1.0
56,83976,Moonraker,4.0
56,84116,The Man with the Golden Gun,4.0
56,85414,Shooting Fish,4.0
56,85438,A King in New York,5.0
56,86000,A Woman of Paris,5.0
56,86884,In Old California,4.0
56,86911,Mother and Son,2.0
56,87232,B. Monkey,2.0
56,87304,The Night Flier,4.0
56,87522,The Fighting Seabees,1.0
56,87869,Ayn Rand: A Sense of Life,2.0
56,88125,Little City,4.0
56,88744,U.S. Marshals,4.0
56,88810,Dark Command,2.0
56,88812,Cléo from 5 to 7,2.0
56,89492,Suicide Kings,4.0
56,89759,Big Momma's House,4.0
56,90374,Running Free,4.0
56,90376,The Abominable Snowman,4.0
56,90600,A Price Above Rubies,4.0
56,90947,American Gigolo,4.0
56,91199,The Blood Spattered Bride,4.0
56,91529,Barney's Great Adventure,2.0
56,92420,The Last Days of Disco,4.0
56,93270,City of the Living Dead,1.0
56,93422,The Endless Summer,4.0
56,93443,The Guns of Navarone,5.0
56,93510,The Gingerbread Man,5.0
56,93512,La Grande Bouffe,4.0
56,93721,Illtown,4.0
56,94896,Lured,4.0
56,94959,Krippendorf's Tribe,4.0
56,95088,Pandora and the Flying Dutchman,4.0
56,95441,Quatermass and the Pit,2.0
56,95510,Junk Mail,4.0
56,96079,Wild Man Blues,5.0
56,96110,Quatermass II,1.0
56,96467,Puppet Master,5.0
56,96728,Puppet Master II,5.0
56,96829,Puppet Master III Toulon's Revenge,5.0
56,96911,Puppet Master 4,4.0
56,97306,Puppet Master 5: The Final Chapter,4.0
56,97836,Curse of the Puppet Master,1.0
56,97866,Clockwatchers,4.0
56,97921,Sacco & Vanzetti,2.0
56,97923,Woo,2.0
56,97938,The Hanging Garden,4.0
56,99114,Almost Heroes,4.0
56,99117,Retro Puppet Master,2.0
56,99764,Rent-a-Cop,5.0
56,99917,Stay Tuned,2.0
56,100272,The Story of G.I. Joe,4.0
56,100556,High Art,5.0
56,101577,Blazing Saddles,1.0
56,102123,Mr. Jealousy,5.0
56,102800,The X Files,4.0
56,102993,Benji the Hunted,4.0
56,103141,For the Love of Benji,4.0
56,103279,White Christmas,4.0
56,103624,Eraserhead,4.0
56,103688,An Actor's Revenge,2.0
56,104944,Baraka,4.0
56,105197,The Man with the Golden Arm,4.0
56,105429,The Decline of Western Civilization,4.0
56,105715,The Decline of Western Civilization Part II: The Metal Years,2.0
56,105844,For a Few Dollars More,4.0
56,106062,Magnum Force,2.0
56,106100,Blood Simple,4.0
56,106144,The Fabulous Baker Boys,4.0
56,106332,You Can't Take It With You,4.0
56,106438,Prizzi's Honor,4.0
56,106916,Going My Way,2.0
56,106920,The Lost Weekend,5.0
56,107141,Flatliners,2.0
56,107348,The Best Years of Our Lives,4.0
56,107978,Gandahar,5.0
56,108156,Porky's,2.0
56,108932,Tom Jones,4.0
56,110461,Porky's II: The Next Day,4.0
56,111362,Take the Money and Run,2.0
56,111617,Porky's 3: Revenge,1.0
56,112138,A Nightmare on Elm Street 3: Dream Warriors,5.0
56,112183,A Nightmare on Elm Street 5: The Dream Child,4.0
56,112421,Private School,4.0
56,112515,Prick Up Your Ears,5.0
56,112552,Friday the 13th Part 2,5.0
56,112556,Friday the 13th Part III,2.0
56,112852,Friday the 13th Part VI: Jason Lives,2.0
56,113064,Class of Nuke 'Em High,4.0
56,113453,The Toxic Avenger,1.0
56,113705,The Toxic Avenger Part II,2.0
56,113829,The Toxic Avenger Part III: The Last Temptation of Toxie,4.0
56,113862,Night of the Creeps,4.0
56,114074,Predator 2,2.0
56,114342,The Running Man,4.0
56,114635,Prom Night III: The Last Kiss,4.0
56,115569,Child's Play 3,4.0
56,116797,Exorcist II: The Heretic,4.0
56,122882,The Absent-Minded Professor,5.0
56,122886,The Apple Dumpling Gang Rides Again,2.0
56,127108,Starman,5.0
56,127152,The Brother from Another Planet,5.0
56,127198,Alien Nation,4.0
56,127206,Mad Max,2.0
56,128360,Saving Private Ryan,4.0
56,128620,Mad Max 2: The Road Warrior,5.0
56,131168,Mad Max Beyond Thunderdome,4.0
56,133771,Angel Heart,5.0
56,134170,Nine 1/2 Weeks,2.0
56,134853,Darby O'Gill and the Little People,5.0
56,136864,Herbie Goes Bananas,2.0
56,139116,Firestarter,5.0
56,139385,"Honey, I Shrunk the Kids",4.0
56,139757,In Search of the Castaways,5.0
56,140715,Sleepwalkers,2.0
56,141890,Sarafina!,4.0
56,142422,Soapdish,4.0
56,142488,The Purple Rose of Cairo,4.0
56,146656,And the Band Played On,5.0
56,148626,The 'Burbs,2.0
56,148881,The Long Walk Home,5.0
56,152081,The Mighty Ducks,4.0
56,155392,Clara's Heart,4.0
56,156609,One Hundred and One Dalmatians,4.0
56,160590,Burglar,5.0
73,1,Toy Story,5.0
73,2,Jumanji,2.5
73,6,Waiting to Exhale,4.5
73,10,Father of the Bride Part II,3.0
73,15,Fatal Beauty,2.5
73,16,GoldenEye,4.0
73,19,Dracula: Dead and Loving It,1.5
73,21,Balto,3.5
73,25,Cutthroat Island,4.5
73,31,Gone in Sixty Seconds,3.5
73,32,Casino,5.0
73,34,Four Rooms,2.5
73,36,Ace Ventura: When Nature Calls,4.5
73,39,Money Train,4.0
73,44,Get Shorty,3.0
73,47,Copycat,5.0
73,48,Indecent Proposal,2.0
73,50,Assassins,5.0
73,60,The Kindred,2.0
73,63,Rush Hour,3.5
73,65,American Pimp,2.0
73,69,Love's Labour's Lost,4.0
73,70,Now and Then,3.5
73,98,Trixie,3.0
73,101,Twelve Monkeys,3.5
73,104,Wings of Courage,2.5
73,107,Babe,3.0
73,110,Carrington,4.0
73,111,Dead Man Walking,3.5
73,112,Across the Sea of Time,3.5
73,145,Mortal Kombat,3.0
73,147,Caddyshack,4.5
73,150,How To Make An American Quilt,3.5
73,153,Se7en,1.0
73,158,Little Shop of Horrors,2.0
73,160,When Night Is Falling,3.0
73,163,Mighty Aphrodite,3.5
73,165,Georgia,3.5
73,168,American Pop,2.5
73,169,Near Dark,0.5
73,172,The Confessional,3.5
73,173,One False Move,3.0
73,175,The Indian in the Cupboard,4.5
73,177,Bandit Queen,3.0
73,180,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,3.5
73,185,Two If by Sea,2.5
73,193,Bio-Dome,3.0
73,198,Two Bits,4.0
73,208,French Twist,3.0
73,215,Kicking and Screaming,5.0
73,216,Big Bully,4.0
73,223,Nico Icon,4.5
73,231,The White Balloon,3.5
73,233,Antonia's Line,4.0
73,235,Once Upon a Time... When We Were Colored,4.0
73,239,The Conversation,3.0
73,246,Angels and Insects,4.5
73,247,White Squall,4.0
73,253,Nick of Time,3.5
73,256,Cutter's Way,2.5
73,258,The Fury,2.0
73,260,The Journey of August King,4.5
73,266,Antz,4.0
73,267,The Paper Chase,3.0
73,288,Vampire in Brooklyn,3.5
73,292,Beautiful Girls,3.0
73,293,A Midwinter's Tale,5.0
73,296,La Haine,5.0
73,300,Shopping,4.0
73,316,Mr. Wrong,3.0
73,318,The Bridges of Madison County,5.0
73,319,Deadly Friend,4.0
73,322,Nobody Loves Me,4.5
73,327,Prince of the City,2.5
73,333,Nashville,2.0
73,337,Holy Man,3.5
73,338,Serpico,3.0
73,344,Taxi Driver,2.0
73,349,Rumble in the Bronx,3.0
73,352,Ace in the Hole,3.5
73,353,Before and After,4.0
73,356,Happiness Is in the Field,5.0
73,364,The Young Poisoner's Handbook,5.0
73,367,If Lucy Fell,2.0
73,368,Deadtime Stories,3.0
73,374,Lonely Are the Brave,2.5
73,377,Chungking Express,3.0
73,380,The Star Maker,3.0
73,407,The Cruise,3.5
73,409,The Sugarland Express,2.5
73,410,Light of Day,2.5
73,413,Wanted: Dead or Alive,2.5
73,428,Shattered Image,4.0
73,431,The Silences of the Palace,3.5
73,435,Angela,2.5
73,441,Jade,3.5
73,442,Nueba Yol,3.5
73,456,Belly,4.0
73,457,Down Periscope,4.0
73,466,From the Journals of Jean Seberg,2.5
73,471,The Neon Bible,4.0
73,474,Up Close & Personal,3.5
73,480,The Birdcage,4.0
73,481,Virgin Mary,3.5
73,482,Halloween: H20,4.0
73,485,The Amazing Panda Adventure,3.0
73,493,I'll Be Home for Christmas,4.0
73,497,The Name of the Rose,3.5
73,500,An Awfully Big Adventure,3.5
73,502,Trouble in Paradise,3.0
73,507,Hard Core Logo,3.5
73,508,Amateur,4.0
73,510,Big Trouble in Little China,0.5
73,514,Badlands,3.5
73,520,Rob Roy,4.0
73,522,Sid & Nancy,3.0
73,527,Batman Forever,5.0
73,541,Canadian Bacon,4.5
73,551,Congo,3.5
73,553,Brokedown Palace,4.0
73,555,Crimson Tide,4.0
73,575,Battleship Potemkin,3.5
73,585,Boys and Girls,2.5
73,586,Die Hard: With a Vengeance,3.5
73,588,Feast of July,5.0
73,589,First Knight,3.0
73,590,Free Willy 2 - The Adventure Home,4.5
73,592,Hackers,4.0
73,593,Jeffrey,4.5
73,594,Johnny Mnemonic,3.5
73,595,Celebrity,4.5
73,596,Central Station,3.5
73,597,Judge Dredd,3.0
73,608,Jury Duty,4.0
73,610,Kids,1.5
73,628,Living in Oblivion,4.5
73,631,Titan A.E.,3.0
73,648,Love & Human Remains,3.0
73,653,The Celebration,2.5
73,673,City Lights,3.0
73,694,Jesus' Son,3.0
73,704,The Match,3.0
73,708,Nadja,2.5
73,719,Time Regained,2.5
73,733,Showgirls,3.0
73,735,Boricua's Bond,4.0
73,736,Smoke,1.5
73,737,Chicken Run,2.5
73,741,The Flamingo Kid,4.0
73,742,"Me, Myself & Irene",2.5
73,745,Something to Talk About,4.0
73,748,Species,3.5
73,761,The Adventures of Rocky & Bullwinkle,2.5
73,778,The Umbrellas of Cherbourg,5.0
73,780,The Tie That Binds,3.5
73,784,Three Wishes,1.0
73,785,Total Eclipse,3.5
73,786,"To Wong Foo, Thanks for Everything! Julie Newmar",2.0
73,788,Under Siege 2: Dark Territory,2.5
73,799,Unstrung Heroes,3.5
73,802,A Walk in the Clouds,3.0
73,832,Bushwhacked,2.5
73,849,The Perfect Storm,3.5
73,858,Before Sunrise,5.0
73,880,King Kong Lives,2.5
73,904,Castle Freak,4.5
73,909,Clerks,4.0
73,919,Dolores Claiborne,4.0
73,924,Exit to Eden,1.5
73,940,A View to a Kill,4.5
73,968,Police Academy 5: Assignment Miami Beach,4.0
73,1015,The Golden Bowl,3.5
73,1020,A Goofy Movie,3.0
73,1022,Very Bad Things,3.5
73,1025,Airplane II: The Sequel,3.5
73,1027,An American Werewolf in Paris,3.5
73,1029,A Simple Plan,3.0
73,1032,Communion,3.0
73,1033,Fun & Fancy Free,3.5
73,1036,Farinelli,4.5
73,1049,The Kentucky Fried Movie,3.5
73,1059,The Glass Shield,3.5
73,1060,Hoop Dreams,4.0
73,1061,The Prince of Egypt,4.0
73,1080,Rushmore,4.5
73,1089,Interview with the Vampire,3.5
73,1090,Santa Claus: The Movie,5.0
73,1093,The Jerky Boys,2.0
73,1094,Just Cause,3.5
73,1097,Star Wars,4.0
73,1101,L'Enfer,3.5
73,1120,Like Water for Chocolate,3.5
73,1127,Legends of the Fall,4.0
73,1129,The Jewel of the Nile,4.0
73,1136,Little Odessa,3.0
73,1148,Losing Isaiah,4.0
73,1185,Cocoon: The Return,4.0
73,1186,Murder in the First,3.5
73,1193,New Jersey Drive,4.5
73,1194,Bound by Honor,4.0
73,1196,New York Cop,5.0
73,1197,Beyond Bedlam,5.0
73,1198,Nemesis 2 - Nebula,5.0
73,1199,Nina Takes a Lover,4.5
73,1200,Natural Born Killers,5.0
73,1201,Only You,5.0
73,1203,Once Were Warriors,4.5
73,1204,Poison Ivy II: Lily,5.0
73,1206,Outbreak,4.5
73,1208,The Perez Family,5.0
73,1210,Pulp Fiction,5.0
73,1213,Quiz Show,5.0
73,1214,Picture Bride,5.0
73,1215,Queen Margot,4.5
73,1218,Prêt-à-Porter,4.5
73,1220,Three Colors: Blue,3.5
73,1221,Three Colors: White,5.0
73,1222,"Red Firecracker, Green Firecracker",4.5
73,1225,Relative Fear,3.0
73,1228,Stuart Saves His Family,4.5
73,1240,The Shawshank Redemption,4.5
73,1241,Cujo,4.0
73,1242,Rocky V,3.5
73,1245,All Dogs Go to Heaven,4.0
73,1246,Strawberry and Chocolate,3.5
73,1252,Tales from the Crypt: Demon Knight,4.0
73,1255,The Addams Family,4.5
73,1257,Young Sherlock Holmes,4.0
73,1258,Tales from the Hood,4.0
73,1259,Tom & Viv,3.5
73,1261,Violets Are Blue,4.5
73,1262,Vanya on 42nd Street,4.0
73,1263,What's Eating Gilbert Grape,4.0
73,1265,While You Were Sleeping,4.0
73,1266,Double Happiness,4.5
73,1270,The Baby-Sitters Club,5.0
73,1274,Extremities,4.5
73,1275,"The Karate Kid, Part II",4.0
73,1282,National Lampoon's Christmas Vacation,4.0
73,1285,You've Got Mail,3.5
73,1288,Crooklyn,2.5
73,1291,The Flintstones,5.0
73,1293,Forrest Gump,4.5
73,1298,Ever After: A Cinderella Story,1.5
73,1299,The Faculty,3.5
73,1302,Higher Learning,2.0
73,1320,The Lion King,3.5
73,1321,Stepmom,3.0
73,1339,Maverick,3.0
73,1342,Mrs. Parker and the Vicious Circle,3.0
73,1343,Tea with Mussolini,4.0
73,1345,Outside Ozona,4.0
73,1347,Affliction,3.5
73,1350,Another Day in Paradise,3.0
73,1356,The Naked Gun 33⅓: The Final Insult,3.5
73,1358,The Paper,4.0
73,1359,Daughter of Dr. Jekyll,2.0
73,1367,F/X,2.5
73,1370,Red Rock West,3.0
73,1372,24 7: Twenty Four Seven,3.5
73,1374,In Dreams,4.0
73,1377,Ri¢hie Ri¢h,3.5
73,1380,Safe Passage,4.0
73,1387,Speed,4.0
73,1391,Speechless,3.0
73,1393,Timecop,4.0
73,1394,True Lies,4.0
73,1396,When a Man Loves a Woman,4.0
73,1405,Wyatt Earp,3.5
73,1407,A Man of No Importance,4.0
73,1408,The Fly II,3.0
73,1438,Peeping Tom,2.5
73,1456,F/X2,1.0
73,1464,A Low Down Dirty Shame,3.5
73,1466,"Boys Life: Three Stories of Love, Lust, and Liberation",4.0
73,1479,"Faster, Pussycat! Kill! Kill!",2.5
73,1485,Street Fighter,3.5
73,1499,Spanish Fly,2.0
73,1500,Coldblooded,4.0
73,1515,Payback,3.0
73,1517,Frank and Ollie,3.5
73,1527,Girl in the Cadillac,3.5
73,1544,Dos Crímenes,3.0
73,1552,Highlander: The Final Dimension,2.5
73,1562,In the Mouth of Madness,0.5
73,1566,Iron Eagle II,4.0
73,1573,Above the Rim,3.5
73,1580,Addams Family Values,3.0
73,1584,Martin Lawrence: You So Crazy,3.0
73,1587,The Hot Spot,4.0
73,1590,Missing in Action,4.5
73,1591,A Dog's Life,3.0
73,1595,Missing in Action 2: The Beginning,0.5
73,1597,The Air Up There,3.5
73,1599,Braddock: Missing in Action III,1.0
73,1603,Thunderbolt and Lightfoot,2.5
73,1608,Another Stakeout,3.5
73,1617,Beverly Hills Cop III,4.5
73,1625,Blink,4.0
73,1639,Blue Sky,3.5
73,1644,Body Snatchers,1.5
73,1645,Boxing Helena,3.0
73,1653,Cabin Boy,3.5
73,1673,Carlito's Way,4.0
73,1674,Atlantic City,3.5
73,1676,City Slickers II: The Legend of Curly's Gold,3.0
73,1681,Dreamscape,1.5
73,1682,Cliffhanger,4.5
73,1690,Color of Night,2.0
73,1704,The Cowboy Way,4.0
73,1707,The Golden Voyage of Sinbad,1.5
73,1721,Dazed and Confused,0.5
73,1729,The Endless Summer 2,3.5
73,1732,Even Cowgirls Get the Blues,4.0
73,1748,The Favor,4.0
73,1752,Fear of a Black Hat,2.0
73,1753,With Honors,4.5
73,1760,Hatchet for the Honeymoon,0.5
73,1762,House Party,3.5
73,1777,Widows' Peak,3.0
73,1779,Free Willy,3.0
73,1784,Geronimo: An American Legend,4.5
73,1785,Cabaret Balkan,3.5
73,1792,Getting Even with Dad,2.5
73,1826,House Party 2,1.0
73,1840,Make Mine Music,3.5
73,1858,Melody Time,3.0
73,1862,I'll Do Anything,1.0
73,1876,In the Army Now,2.5
73,1882,In the Line of Fire,1.0
73,1884,Who's Afraid of Virginia Woolf?,3.5
73,1909,Jurassic Park,3.5
73,1911,Nekromantik,3.0
73,1912,Kalifornia,4.5
73,1916,On Our Merry Way,4.0
73,1917,King of the Hill,2.0
73,1920,Project Moon Base,2.5
73,1923,Life With Mikey,3.0
73,1953,Malice,3.5
73,1954,The Man without a Face,4.5
73,1961,Executive Decision,4.0
73,1965,Bedrooms and Hallways,3.5
73,1967,Rocketship X-M,5.0
73,1968,Mr. Wonderful,4.5
73,1974,Shaft in Africa,3.5
73,1982,I Woke Up Early The Day I Died,4.0
73,1991,Shaft's Big Score!,3.5
73,1994,Mrs. Doubtfire,4.0
73,1997,The Next Karate Kid,4.0
73,2000,The New Age,4.0
73,2003,Orlando,4.5
73,2004,Croupier,4.0
73,2005,A Perfect World,5.0
73,2006,Philadelphia,3.0
73,2009,Stigmata,4.0
73,2011,Poetic Justice,4.0
73,2012,The Puppet Masters,2.5
73,2018,Radioland Murders,4.5
73,2021,Weird Science,3.5
73,2023,Watership Down,2.5
73,2028,Rising Sun,4.5
73,2033,Scary Movie,3.5
73,2052,The Virgin Suicides,3.5
73,2054,RoboCop 3,3.5
73,2058,Robin Hood: Men in Tights,2.5
73,2060,Romeo Is Bleeding,2.5
73,2076,Ruby in Paradise,4.0
73,2078,The Adventures of Milo and Otis,5.0
